quercus.sp	agrilus.sp	interaction	min.dist.mean	min.dist.mean.norm	min.dist.mean.log	min.dist.median	min.dist.median.norm	min.dist.median.log
Q. kouangsiensis	A. chiricahuae	0	20687.8387555894	1	1	20687.8387555894	1	1
Q. kouangsiensis	A. coxalis	0	18886.5125926363	1	0.982543168364308	18886.5125926363	1	0.982543168364308
Q. kouangsiensis	A. crinicornis	0	998.897928807268	1	0.419261230515988	998.897928807268	1	0.419261230515988
Q. kouangsiensis	A. cyaneoniger	0	162.640195660574	0.994960087957328	0.0715335829962042	162.640195660574	0.994960087957328	0.0715335829962042
Q. kouangsiensis	A. defectus	0	16235.8607160267	1	0.953564275632623	16235.8607160267	1	0.953564275632623
Q. kouangsiensis	A. geminatus	0	10157.188826117	1	0.863683668653627	10157.188826117	1	0.863683668653627
Q. kouangsiensis	A. graminis	0	1640.27519146676	1	0.51429481753179	1640.27519146676	1	0.51429481753179
Q. kouangsiensis	A. grandiceps	0	5448.01644034491	1	0.744314470550759	5448.01644034491	1	0.744314470550759
Q. kouangsiensis	A. hastulifer	0	1583.45143448775	1	0.507538988598542	1583.45143448775	1	0.507538988598542
Q. kouangsiensis	A. hemiphanes	0	5683.83983410215	1	0.752434644641282	5683.83983410215	1	0.752434644641282
Q. kouangsiensis	A. laticornis	0	1574.35843660991	1	0.506435459786912	1574.35843660991	1	0.506435459786912
Q. kouangsiensis	A. niveoguttatus	0	2484.57039592809	1	0.59386162481595	2484.57039592809	1	0.59386162481595
Q. kouangsiensis	A. obscuricollis	0	1583.45143448775	1	0.507538988598542	1583.45143448775	1	0.507538988598542
Q. kouangsiensis	A. obsoletoguttatus	0	998.692170721333	1	0.419221757898512	998.692170721333	1	0.419221757898512
Q. kouangsiensis	A. osburni	0	10779.0025986189	1	0.875069772045167	10779.0025986189	1	0.875069772045167
Q. kouangsiensis	A. parkeri	0	20272.6713323562	1	0.99611528167499	20272.6713323562	1	0.99611528167499
Q. kouangsiensis	A. quercicola	0	2012.00676293788	1	0.553436231445498	2012.00676293788	1	0.553436231445498
Q. kouangsiensis	A. relegatoides	0	7113.0867972335	1	0.795417894211376	7113.0867972335	1	0.795417894211376
Q. kouangsiensis	A. relegatus	0	5448.01644034491	1	0.744314470550759	5448.01644034491	1	0.744314470550759
Q. kouangsiensis	A. samai	0	7534.29592509992	1	0.80644192547711	7534.29592509992	1	0.80644192547711
Q. kouangsiensis	A. sulcicollis	0	1583.45143448775	1	0.507538988598542	1583.45143448775	1	0.507538988598542
Q. kouangsiensis	A. ussuricola	0	111.940560809429	0.918417282180104	0	111.940560809429	0.918417282180104	0
Q. iltisii	A. acutipennis	0	2007.09302749599	1	0.683831223745521	1998.41266172739	1	0.66634606682891
Q. iltisii	A. albocomus	0	210.068993308321	0.999853105569627	0.363475431005387	229.816161512123	0.999974147251002	0.343051252135987
Q. iltisii	A. angelicus	0	1351.6500161323	1	0.627707122997369	1307.4103488873	1	0.602914587833696
Q. iltisii	A. angustulus	0	1411.71123103682	1	0.63387882772768	1406.92192035959	1	0.613880812583675
Q. iltisii	A. arcuatus	0	289.893017647865	0.999999949817142	0.409180387034065	319.862001326245	0.999999998701869	0.392460582809916
Q. iltisii	A. asiaticus	0	1327.36160979512	1	0.625133081000038	1328.57984344374	1	0.605315780413638
Q. iltisii	A. atricornis	0	144.865645536582	0.984962542911923	0.310747424885174	112.719488310841	0.921223189546367	0.236615252500432
Q. iltisii	A. auroguttatus	0	16.1419496109691	0.0507779337177717	0	23.0761730689187	0.101026707266834	0
Q. iltisii	A. biguttatus	0	1377.31208244046	1	0.630376972746144	1368.48594285202	1	0.609739943578359
Q. iltisii	A. bilineatus	0	675.418626749525	1	0.52922950573751	679.498086296215	1	0.505082131237913
Q. iltisii	A. chiricahuae	0	748.609147056512	1	0.543833439699346	703.154372525773	1	0.510197736179827
Q. iltisii	A. coxalis	0	16.1419496109691	0.0507779337177717	0	23.0761730689187	0.101026707266834	0
Q. iltisii	A. crinicornis	0	130.907935321388	0.96752801320234	0.296375030960391	120.736242926004	0.945820250790633	0.246878305278075
Q. iltisii	A. cyaneoniger	0	18142.6552902428	1	0.996372331632124	18139.4332950689	1	0.996106451817977
Q. iltisii	A. defectus	0	623.976584237998	1	0.517984781567701	625.512821942102	1	0.492707670348736
Q. iltisii	A. geminatus	0	1078.19960167473	1	0.595620912522123	1043.23509364306	1	0.569171086442831
Q. iltisii	A. graminis	0	1395.35349768861	1	0.632224367236822	1388.65613489979	1	0.611927257109935
Q. iltisii	A. grandiceps	0	6638.12707921458	1	0.85363682542359	6641.32070431053	1	0.845889264034557
Q. iltisii	A. hastulifer	0	1377.31208244046	1	0.630376972746144	1368.48594285202	1	0.609739943578359
Q. iltisii	A. hemiphanes	0	1718.57813147433	1	0.661800820331814	1717.08764782873	1	0.643663954609168
Q. iltisii	A. laticornis	0	1374.46208311394	1	0.630082928767812	1365.29726955819	1	0.60939120637064
Q. iltisii	A. niveoguttatus	0	18612.2354252443	1	1	18618.0470734188	1	1
Q. iltisii	A. obscuricollis	0	1377.31208244046	1	0.630376972746144	1368.48594285202	1	0.609739943578359
Q. iltisii	A. obsoletoguttatus	0	39.2292120218768	0.264927551450224	0.125549741086966	46.0267398566189	0.345374626852704	0.102899093762378
Q. iltisii	A. osburni	0	39.2292120218768	0.264927551450224	0.125549741086966	46.0267398566189	0.345374626852704	0.102899093762378
Q. iltisii	A. parkeri	0	237.400581309487	0.999987273284627	0.380831824877147	241.635318366312	0.999991517670294	0.350545708475933
Q. iltisii	A. quercicola	0	447.553933707653	1	0.470816488702424	412.289815164104	0.999999999999998	0.430399832431744
Q. iltisii	A. relegatoides	0	13110.7775720536	1	0.950257922523075	13116.4007295303	1	0.947633741322018
Q. iltisii	A. relegatus	0	6638.12707921458	1	0.85363682542359	6641.32070431053	1	0.845889264034557
Q. iltisii	A. samai	0	13652.179087084	1	0.956002434147821	13658.2206450026	1	0.953685360384291
Q. iltisii	A. sulcicollis	0	1377.31208244046	1	0.630376972746144	1368.48594285202	1	0.609739943578359
Q. iltisii	A. ussuricola	0	1327.36160979512	1	0.625133081000038	1328.57984344374	1	0.605315780413638
Q. kotschyana	A. acutipennis	0	9457.25289982768	1	0.967705167333638	9457.25289982768	1	0.967705167333638
Q. kotschyana	A. albocomus	0	13059.0513662691	1	0.998358051678584	13059.0513662691	1	0.998358051678584
Q. kotschyana	A. angelicus	0	12524.4537717135	1	0.99438765673059	12524.4537717135	1	0.99438765673059
Q. kotschyana	A. angustulus	0	0.255967032060073	1.31037384456734e-05	0	0.255967032060073	1.31037384456734e-05	0
Q. kotschyana	A. arcuatus	0	1109.96589683184	1	0.764201590226082	1109.96589683184	1	0.764201590226082
Q. kotschyana	A. asiaticus	0	1114.98699618924	1	0.764630283453847	1114.98699618924	1	0.764630283453847
Q. kotschyana	A. atricornis	0	3830.47008287279	1	0.88185539997523	3830.47008287279	1	0.88185539997523
Q. kotschyana	A. auroguttatus	0	12628.0805406397	1	0.995170358181002	12628.0805406397	1	0.995170358181002
Q. kotschyana	A. biguttatus	0	10.4576551712425	0.0216350414797246	0.321993388414441	10.4576551712425	0.0216350414797246	0.321993388414441
Q. kotschyana	A. bilineatus	0	1109.96589683184	1	0.764201590226082	1109.96589683184	1	0.764201590226082
Q. kotschyana	A. chiricahuae	0	13286.7478994996	1	1	13286.7478994996	1	1
Q. kotschyana	A. coxalis	0	11953.6235452937	1	0.989956554367885	11953.6235452937	1	0.989956554367885
Q. kotschyana	A. crinicornis	0	203.028287447706	0.999737194699122	0.602876921012509	203.028287447706	0.999737194699122	0.602876921012509
Q. kotschyana	A. cyaneoniger	0	5587.6121270741	1	0.917719392569064	5587.6121270741	1	0.917719392569064
Q. kotschyana	A. defectus	0	9483.547163772	1	0.967968900846355	9483.547163772	1	0.967968900846355
Q. kotschyana	A. geminatus	0	3671.61379246792	1	0.87783209670835	3671.61379246792	1	0.87783209670835
Q. kotschyana	A. graminis	0	10.4576551712425	0.0216350414797246	0.321993388414441	10.4576551712425	0.0216350414797246	0.321993388414441
Q. kotschyana	A. grandiceps	0	0.255967032060073	1.31037384456734e-05	0	0.255967032060073	1.31037384456734e-05	0
Q. kotschyana	A. hastulifer	0	0.255967032060073	1.31037384456734e-05	0	0.255967032060073	1.31037384456734e-05	0
Q. kotschyana	A. hemiphanes	0	0.255967032060073	1.31037384456734e-05	0	0.255967032060073	1.31037384456734e-05	0
Q. kotschyana	A. laticornis	0	10.6088242218463	0.022257983225265	0.323343847803192	10.6088242218463	0.022257983225265	0.323343847803192
Q. kotschyana	A. niveoguttatus	0	4177.02707514093	1	0.89008247230927	4177.02707514093	1	0.89008247230927
Q. kotschyana	A. obscuricollis	0	55.9597845844593	0.465433690964907	0.480585256050629	55.9597845844593	0.465433690964907	0.480585256050629
Q. kotschyana	A. obsoletoguttatus	0	203.028287447706	0.999737194699122	0.602876921012509	203.028287447706	0.999737194699122	0.602876921012509
Q. kotschyana	A. osburni	0	3918.9986348865	1	0.884025731323079	3918.9986348865	1	0.884025731323079
Q. kotschyana	A. parkeri	0	13042.2470458826	1	0.998235741527922	13042.2470458826	1	0.998235741527922
Q. kotschyana	A. quercicola	0	1109.96589683184	1	0.764201590226082	1109.96589683184	1	0.764201590226082
Q. kotschyana	A. relegatoides	0	2.08567386833451	0.000869628750565447	0.172391400174082	2.08567386833451	0.000869628750565447	0.172391400174082
Q. kotschyana	A. relegatus	0	0.255967032060073	1.31037384456734e-05	0	0.255967032060073	1.31037384456734e-05	0
Q. kotschyana	A. samai	0	271.612093293794	0.999999609026418	0.630509953501963	271.612093293794	0.999999609026418	0.630509953501963
Q. kotschyana	A. sulcicollis	0	10.6088242218463	0.022257983225265	0.323343847803192	10.6088242218463	0.022257983225265	0.323343847803192
Q. kotschyana	A. ussuricola	0	1114.98699618924	1	0.764630283453847	1114.98699618924	1	0.764630283453847
Q. look	A. acutipennis	0	9425.9046808539	1	0.951195603654868	9425.9046808539	1	0.951195603654868
Q. look	A. albocomus	0	13014.1846606262	1	0.997041030435124	13014.1846606262	1	0.997041030435124
Q. look	A. angelicus	0	12485.5098954324	1	0.991147067409122	12485.5098954324	1	0.991147067409122
Q. look	A. angustulus	0	11.5869601691717	0.0264942320173276	0	11.5869601691717	0.0264942320173276	0
Q. look	A. arcuatus	0	1199.03407935495	1	0.658155666758856	1199.03407935495	1	0.658155666758856
Q. look	A. asiaticus	0	1204.86710682041	1	0.658845330041695	1204.86710682041	1	0.658845330041695
Q. look	A. atricornis	0	3834.80419530681	1	0.823380248241294	3834.80419530681	1	0.823380248241294
Q. look	A. auroguttatus	0	12570.725402735	1	0.992113776932787	12570.725402735	1	0.992113776932787
Q. look	A. biguttatus	0	43.3758599355064	0.31359884288001	0.18671181552783	43.3758599355064	0.31359884288001	0.18671181552783
Q. look	A. bilineatus	0	1199.03407935495	1	0.658155666758856	1199.03407935495	1	0.658155666758856
Q. look	A. chiricahuae	0	13287.9790955075	1	1	13287.9790955075	1	1
Q. look	A. coxalis	0	11898.0377803153	1	0.984297457677494	11898.0377803153	1	0.984297457677494
Q. look	A. crinicornis	0	152.62517700762	0.990523013863205	0.36528027045196	152.62517700762	0.990523013863205	0.36528027045196
Q. look	A. cyaneoniger	0	5615.47029478803	1	0.877585851615727	5615.47029478803	1	0.877585851615727
Q. look	A. defectus	0	9453.85088264954	1	0.951616346863254	9453.85088264954	1	0.951616346863254
Q. look	A. geminatus	0	3680.00926869592	1	0.817524486927554	3680.00926869592	1	0.817524486927554
Q. look	A. graminis	0	43.3758599355064	0.31359884288001	0.18671181552783	43.3758599355064	0.31359884288001	0.18671181552783
Q. look	A. grandiceps	0	11.5869601691717	0.0264942320173276	0	11.5869601691717	0.0264942320173276	0
Q. look	A. hastulifer	0	11.5869601691717	0.0264942320173276	0	11.5869601691717	0.0264942320173276	0
Q. look	A. hemiphanes	0	11.5869601691717	0.0264942320173276	0	11.5869601691717	0.0264942320173276	0
Q. look	A. laticornis	0	62.6323175120225	0.543680218207197	0.2388242581281	62.6323175120225	0.543680218207197	0.2388242581281
Q. look	A. niveoguttatus	0	4226.05784540322	1	0.837187348982184	4226.05784540322	1	0.837187348982184
Q. look	A. obscuricollis	0	62.6323175120225	0.543680218207197	0.2388242581281	62.6323175120225	0.543680218207197	0.2388242581281
Q. look	A. obsoletoguttatus	0	152.62517700762	0.990523013863205	0.36528027045196	152.62517700762	0.990523013863205	0.36528027045196
Q. look	A. osburni	0	3921.14359186138	1	0.826544535096675	3921.14359186138	1	0.826544535096675
Q. look	A. parkeri	0	12997.4337363484	1	0.996857983232442	12997.4337363484	1	0.996857983232442
Q. look	A. quercicola	0	1199.03407935495	1	0.658155666758856	1199.03407935495	1	0.658155666758856
Q. look	A. relegatoides	0	15.8986973099949	0.0492971399229524	0.0446314596947329	15.8986973099949	0.0492971399229524	0.0446314596947329
Q. look	A. relegatus	0	11.5869601691717	0.0264942320173276	0	11.5869601691717	0.0264942320173276	0
Q. look	A. samai	0	262.182792748332	0.999998930119248	0.442138110379218	262.182792748332	0.999998930119248	0.442138110379218
Q. look	A. sulcicollis	0	98.1390605679563	0.854307208482338	0.302570373014786	98.1390605679563	0.854307208482338	0.302570373014786
Q. look	A. ussuricola	0	1204.86710682041	1	0.658845330041695	1204.86710682041	1	0.658845330041695
Q. jenseniana	A. acutipennis	0	16978.2279606947	1	0.964199911737391	17041.8898254355	1	0.965661610967908
Q. jenseniana	A. albocomus	0	20591.3434746058	1	0.997516010448051	20658.7240916805	1	0.998077390428269
Q. jenseniana	A. angelicus	0	19816.560729198	1	0.990893369043946	19888.9008104503	1	0.991681271082293
Q. jenseniana	A. angustulus	0	977.191054783947	1	0.471220549536721	1071.31815071411	1	0.499675988492457
Q. jenseniana	A. arcuatus	0	1674.50279984432	1	0.564215629672051	1642.00207764947	1	0.571593176652142
Q. jenseniana	A. asiaticus	0	72.7346263847945	0.652873209424644	0.0228465326681071	66.6551396775617	0.588761330679781	0.0321728435821828
Q. jenseniana	A. atricornis	0	10733.0972861237	1	0.885010518226288	10761.6610813246	1	0.888239051830759
Q. jenseniana	A. auroguttatus	0	20348.966068707	1	0.995471400315654	20418.8155818835	1	0.99611002541414
Q. jenseniana	A. biguttatus	0	1859.90297928129	1	0.582347160790626	1890.38943033324	1	0.595317519647547
Q. jenseniana	A. bilineatus	0	1674.50279984432	1	0.564215629672051	1642.00207764947	1	0.571593176652142
Q. jenseniana	A. chiricahuae	0	20889.6944341398	1	1	20895.898005545	1	1
Q. jenseniana	A. coxalis	0	19232.4659601146	1	0.985727185674036	19298.2943112762	1	0.986604055514971
Q. jenseniana	A. crinicornis	0	1065.74299945054	1	0.486198070725952	1094.36545340842	1	0.50326060149771
Q. jenseniana	A. cyaneoniger	0	210.639853624398	0.999859994603124	0.206305139012164	210.691485921178	0.999860602423908	0.225836266280048
Q. jenseniana	A. defectus	0	16520.0428413843	1	0.959475914569172	16577.9541942622	1	0.961012949603889
Q. jenseniana	A. geminatus	0	10281.8593778881	1	0.877593894477096	10311.9907633406	1	0.881050240015654
Q. jenseniana	A. graminis	0	1475.5186200815	1	0.542372110750562	1514.76455022466	1	0.55800937155828
Q. jenseniana	A. grandiceps	0	5560.25742676339	1	0.771443927482895	5594.54697697548	1	0.778056174105517
Q. jenseniana	A. hastulifer	0	1859.90297928129	1	0.582347160790626	1890.38943033324	1	0.595317519647547
Q. jenseniana	A. hemiphanes	0	5819.21903095194	1	0.779304369924746	5850.74251067702	1	0.785597550614364
Q. jenseniana	A. laticornis	0	1847.72467364523	1	0.58121284118863	1876.93376456299	1	0.594114446609295
Q. jenseniana	A. niveoguttatus	0	2789.73637425467	1	0.652351586559298	2846.23242567724	1	0.664236967791778
Q. jenseniana	A. obscuricollis	0	1859.90297928129	1	0.582347160790626	1890.38943033324	1	0.595317519647547
Q. jenseniana	A. obsoletoguttatus	0	1065.39571529653	1	0.486141797858855	1093.99696430784	1	0.503203885365702
Q. jenseniana	A. osburni	0	11037.5791185548	1	0.889840887533633	11071.0216937283	1	0.893012408589957
Q. jenseniana	A. parkeri	0	20604.5077382706	1	0.997626369393736	20672.259463669	1	0.998187705095875
Q. jenseniana	A. quercicola	0	1674.50279984432	1	0.564215629672051	1642.00207764947	1	0.571593176652142
Q. jenseniana	A. relegatoides	0	7327.13755128123	1	0.819091985434218	7343.59819367714	1	0.823873674274445
Q. jenseniana	A. relegatus	0	5560.25742676339	1	0.771443927482895	5594.54697697548	1	0.778056174105517
Q. jenseniana	A. samai	0	7762.51720557132	1	0.82905911654195	7779.76389871356	1	0.833591268588612
Q. jenseniana	A. sulcicollis	0	1859.90297928129	1	0.582347160790626	1890.38943033324	1	0.595317519647547
Q. jenseniana	A. ussuricola	0	63.7083587738321	0.555920196696679	0	55.047500357775	0.454496173532555	0
Q. brandegeei	A. acutipennis	0	1846.07903306864	1	0.652149405704239	1850.53650333591	1	0.648970965081907
Q. brandegeei	A. albocomus	0	416.183659482036	0.999999999999999	0.42903870681845	417.603229773475	0.999999999999999	0.423734971467878
Q. brandegeei	A. angelicus	0	873.25168406948	1	0.540027582537536	877.35949694486	1	0.536050750460518
Q. brandegeei	A. angustulus	0	1391.16674507702	1	0.60977376778691	1391.69496670279	1	0.605855673181521
Q. brandegeei	A. arcuatus	0	921.96746439563	1	0.548158104271508	927.035803610522	1	0.544383611936682
Q. brandegeei	A. asiaticus	0	1555.06499822747	1	0.626455243690683	1554.19735264724	1	0.622565400581828
Q. brandegeei	A. atricornis	0	272.661276582319	0.99999965122344	0.365712701976808	273.805570483296	0.999999692225383	0.359881452027913
Q. brandegeei	A. auroguttatus	0	415.942844053163	0.999999999999999	0.428952030872892	417.603229773475	0.999999999999999	0.423734971467878
Q. brandegeei	A. biguttatus	0	1475.46008473654	1	0.618584763571686	1474.71992295926	1	0.614623172315833
Q. brandegeei	A. bilineatus	0	815.375917639115	1	0.529757131190989	814.464331954143	1	0.524796258874553
Q. brandegeei	A. chiricahuae	0	423.267673043374	1	0.431566250667466	424.135482703388	1	0.42608301518127
Q. brandegeei	A. coxalis	0	444.01995231253	1	0.43873417434355	447.519236669924	1	0.434201766318256
Q. brandegeei	A. crinicornis	0	240.897022553511	0.999990891250247	0.347167050263725	242.016794508136	0.999991824966676	0.341214624387134
Q. brandegeei	A. cyaneoniger	0	18334.9383551647	1	0.996017855952799	18336.5696417501	1	0.995995109484114
Q. brandegeei	A. defectus	0	724.972091475839	1	0.512156881234002	724.432832929429	1	0.507073167035036
Q. brandegeei	A. geminatus	0	848.713342529169	1	0.535758762701247	851.466013544627	1	0.531518264179485
Q. brandegeei	A. graminis	0	1375.84119784353	1	0.608114614058761	1376.59884061664	1	0.604205455589742
Q. brandegeei	A. grandiceps	0	6760.08084242382	1	0.84656440905365	6759.24931741008	1	0.84498530280544
Q. brandegeei	A. hastulifer	0	1475.46008473654	1	0.618584763571686	1474.71992295926	1	0.614623172315833
Q. brandegeei	A. hemiphanes	0	1625.38534350866	1	0.63307960227787	1628.85825807417	1	0.62966471390106
Q. brandegeei	A. laticornis	0	1467.69182695762	1	0.617794102351346	1467.2788166386	1	0.613857784788412
Q. brandegeei	A. niveoguttatus	0	18828.9150638326	1	1	18828.3668728899	1	1
Q. brandegeei	A. obscuricollis	0	1475.46008473654	1	0.618584763571686	1474.71992295926	1	0.614623172315833
Q. brandegeei	A. obsoletoguttatus	0	240.897022553511	0.999990891250247	0.347167050263725	242.016794508136	0.999991824966676	0.341214624387134
Q. brandegeei	A. osburni	0	349.264325288796	0.999999999974621	0.402788059504663	349.585591270103	0.999999999975736	0.396840549020518
Q. brandegeei	A. parkeri	0	23.6377607218809	0.105731082429388	0	25.292155664021	0.120092620508198	0
Q. brandegeei	A. quercicola	0	573.109358454218	1	0.476953616958339	575.781032805716	1	0.472327074128353
Q. brandegeei	A. relegatoides	0	13326.1965649254	1	0.948224198860926	13325.9387301536	1	0.947697612391815
Q. brandegeei	A. relegatus	0	6760.08084242382	1	0.84656440905365	6759.24931741008	1	0.84498530280544
Q. brandegeei	A. samai	0	13885.7293790183	1	0.954384930577387	13886.2076310554	1	0.953929316918082
Q. brandegeei	A. sulcicollis	0	1475.46008473654	1	0.618584763571686	1474.71992295926	1	0.614623172315833
Q. brandegeei	A. ussuricola	0	1555.06499822747	1	0.626455243690683	1554.19735264724	1	0.622565400581828
Q. georgiana	A. acutipennis	0	78.0451576619421	0.704240698744514	0.393238623732702	67.8728777598887	0.602016808531913	0.455334915895635
Q. georgiana	A. albocomus	0	1333.231530526	1	0.716348479282147	1345.59225747449	1	0.752820974545651
Q. georgiana	A. angelicus	0	2137.97368748055	1	0.770133291800223	2147.22803830128	1	0.799385150985568
Q. georgiana	A. angustulus	0	12.040205452811	0.0285770362198585	0.181157823780379	12.8886399268448	0.0326775719600491	0.290424397440245
Q. georgiana	A. arcuatus	0	2.6574432879898	0.00141140399696079	0.0123380128746854	1.43107154522699	0.000409509281687406	0.0773795566130961
Q. georgiana	A. asiaticus	0	19.1949505737273	0.0710396538319977	0.23392851921798	18.4401851047765	0.0657470802055315	0.325883465693861
Q. georgiana	A. atricornis	0	7.87841298037601	0.0123371438834309	0.133345909012727	5.08985435429115	0.00516792356619816	0.199016057458151
Q. georgiana	A. auroguttatus	0	1385.01017758058	1	0.720687825364665	1397.57227307236	1	0.756597360658389
Q. georgiana	A. biguttatus	0	180.995718281079	0.998572584777825	0.488963963095507	173.316673670397	0.997540344241587	0.548658267318501
Q. georgiana	A. bilineatus	0	2.69058013645753	0.00144679667324817	0.0136985774737788	0.604258726796164	7.30230554686977e-05	0
Q. georgiana	A. chiricahuae	0	1813.99992792326	1	0.751418261984753	1827.50331141537	1	0.783321015471846
Q. georgiana	A. coxalis	0	1868.72349355204	1	0.754803231403562	1881.91168452533	1	0.78624408786596
Q. georgiana	A. crinicornis	0	2.37434954400675	0.00112687175406424	0	1.45857429165042	0.000425397285758683	0.0791535433235876
Q. georgiana	A. cyaneoniger	0	16088.4673891313	1	1	16080.0373037646	1	1
Q. georgiana	A. defectus	0	7.07273996747842	0.0099548493036945	0.1212214025812	0.975421884488842	0.000190271466635763	0.0421806141353505
Q. georgiana	A. geminatus	0	3.6136544055327	0.00260829211215851	0.0462464804038857	2.1866712952887	0.000955849155611791	0.117348801987891
Q. georgiana	A. graminis	0	12.040205452811	0.0285770362198585	0.181157823780379	12.8886399268448	0.0326775719600491	0.290424397440245
Q. georgiana	A. grandiceps	0	4331.45555878538	1	0.850546795944225	4321.56023572477	1	0.869076149484993
Q. georgiana	A. hastulifer	0	180.995718281079	0.998572584777825	0.488963963095507	173.316673670397	0.997540344241587	0.548658267318501
Q. georgiana	A. hemiphanes	0	18.2031436758062	0.0641226879227489	0.227918122405782	11.3773292579919	0.0255564844509288	0.27809856797197
Q. georgiana	A. laticornis	0	180.995718281079	0.998572584777825	0.488963963095507	173.316673670397	0.997540344241587	0.548658267318501
Q. georgiana	A. niveoguttatus	0	15689.3170599382	1	0.997138629659551	15669.2176627106	1	0.997421241397757
Q. georgiana	A. obscuricollis	0	180.995718281079	0.998572584777825	0.488963963095507	173.316673670397	0.997540344241587	0.548658267318501
Q. georgiana	A. obsoletoguttatus	0	3.2209645994877	0.00207277142644276	0.0335172586588098	2.29071439363679	0.00104892398089132	0.121782368859499
Q. georgiana	A. osburni	0	10.5516144303762	0.0220212267414432	0.166258857086528	5.08985435429115	0.00516792356619816	0.199016057458151
Q. georgiana	A. parkeri	0	1331.57063146932	1	0.716206512474824	1343.92542743735	1	0.752697477604502
Q. georgiana	A. quercicola	0	7.39605611136518	0.0108807014461745	0.126243028402699	1.79430615759253	0.000643699653864274	0.0985917777179482
Q. georgiana	A. relegatoides	0	10306.2069092916	1	0.949275781290549	10296.0976253806	1	0.955578678903279
Q. georgiana	A. relegatus	0	4331.45555878538	1	0.850546795944225	4321.56023572477	1	0.869076149484993
Q. georgiana	A. samai	0	10728.7947583027	1	0.953852664682991	10710.8139415528	1	0.959513388959961
Q. georgiana	A. sulcicollis	0	180.995718281079	0.998572584777825	0.488963963095507	173.316673670397	0.997540344241587	0.548658267318501
Q. georgiana	A. ussuricola	0	19.1949505737273	0.0710396538319977	0.23392851921798	18.4401851047765	0.0657470802055315	0.325883465693861
Q. lineata	A. acutipennis	0	18429.708138324	1	0.936326349919816	18563.5291242472	1	0.93637765362489
Q. lineata	A. albocomus	0	20999.321228564	1	0.983870544601538	20970.1609022701	1	0.982975233983361
Q. lineata	A. angelicus	0	21535.6381252359	1	0.993056588283068	21746.758673036	1	0.996875655521747
Q. lineata	A. angustulus	0	2506.03750183106	1	0.209560833290518	2937.90402283331	1	0.23169608709769
Q. lineata	A. arcuatus	0	3933.25277999863	1	0.373747277129147	3698.79837451737	1	0.31973172981672
Q. lineata	A. asiaticus	0	1409.66725482059	1	0	1602.46370980831	1	0
Q. lineata	A. atricornis	0	11582.1364973128	1	0.76713241919216	11737.6439985847	1	0.761152905080767
Q. lineata	A. auroguttatus	0	20219.2958685991	1	0.97008267639026	19991.6671410206	1	0.964709161535814
Q. lineata	A. biguttatus	0	2985.42585684275	1	0.273317036508589	3433.47089022156	1	0.291278686862389
Q. lineata	A. bilineatus	0	3933.25277999863	1	0.373747277129147	3698.79837451737	1	0.31973172981672
Q. lineata	A. chiricahuae	0	21950.092243608	1	1	21925.2329134232	1	1
Q. lineata	A. coxalis	0	19297.2238651532	1	0.953080878038646	19208.248752284	1	0.949428217750407
Q. lineata	A. crinicornis	0	2351.07500402127	1	0.186311524649834	2630.48548825797	1	0.189447463771187
Q. lineata	A. cyaneoniger	0	1976.98835881679	1	0.123190287689248	1845.38162336944	1	0.0539501403671984
Q. lineata	A. defectus	0	17781.4273721858	1	0.923282761900628	17965.412432916	1	0.923858608363756
Q. lineata	A. geminatus	0	11568.9026040409	1	0.766715985835946	11737.6439985847	1	0.761152905080767
Q. lineata	A. graminis	0	3009.25529425006	1	0.276212829903351	3489.93242457512	1	0.297513394089766
Q. lineata	A. grandiceps	0	6793.03121573934	1	0.572781843146813	7048.81619330256	1	0.566226169445437
Q. lineata	A. hastulifer	0	2985.42585684275	1	0.273317036508589	3433.47089022156	1	0.291278686862389
Q. lineata	A. hemiphanes	0	6904.36539142888	1	0.578703261756015	7082.24168971528	1	0.568034524864287
Q. lineata	A. laticornis	0	2981.65938317595	1	0.272857213954426	3424.53620421131	1	0.290282697079441
Q. lineata	A. niveoguttatus	0	3355.20684304668	1	0.315849781948481	3594.22454482671	1	0.308768986939908
Q. lineata	A. obscuricollis	0	2985.42585684275	1	0.273317036508589	3433.47089022156	1	0.291278686862389
Q. lineata	A. obsoletoguttatus	0	2350.70867079196	1	0.186254766625143	2630.23381320739	1	0.189410890444704
Q. lineata	A. osburni	0	11643.9480831903	1	0.769071175585125	11737.6439985847	1	0.761152905080767
Q. lineata	A. parkeri	0	21334.9369199897	1	0.989646042431695	21348.6799314128	1	0.989813554013781
Q. lineata	A. quercicola	0	3933.25277999863	1	0.373747277129147	3698.79837451737	1	0.31973172981672
Q. lineata	A. relegatoides	0	7917.7602221691	1	0.628588548263042	7832.08880032937	1	0.606503923577006
Q. lineata	A. relegatus	0	6793.03121573934	1	0.572781843146813	7048.81619330256	1	0.566226169445437
Q. lineata	A. samai	0	8311.48479348835	1	0.646265449935361	8225.54830442857	1	0.625240311380812
Q. lineata	A. sulcicollis	0	2985.42585684275	1	0.273317036508589	3433.47089022156	1	0.291278686862389
Q. lineata	A. ussuricola	0	1410.11439377819	1	0.000115512319822854	1602.46370980831	1	0
Q. hartwissiana	A. acutipennis	0	9792.86445323827	1	0.955576368103054	9778.82456427643	1	0.964324112539992
Q. hartwissiana	A. albocomus	0	13219.9963855835	1	1	13174.4981747089	1	1
